order_date;registered_date;user_id;SKU;Quantity
27-Sep-18;27-Sep-18;85754;270918-fav-rose;1
27-Sep-18;26-Sep-18;85736;270918-fav-rose;1
27-Sep-18;26-Sep-18;85741;270918-fav-sunflower;1
27-Sep-18;26-Sep-18;85743;270918-fav-sunflower;1
27-Sep-18;27-Sep-18;85746;270918-fav-sunflower;1
27-Sep-18;27-Sep-18;85752;270918-fav-sunflower;1
26-Sep-18;26-Sep-18;85734;270918;1
27-Sep-18;28-Aug-18;84982;270918;1
27-Sep-18;2-Mar-18;82173;280918;1
27-Sep-18;13-Sep-18;85405;280918;1
27-Sep-18;13-Sep-18;85420;280918;1
27-Sep-18;26-Sep-18;85722;280918;1
27-Sep-18;27-Sep-18;85757;280918;1
27-Sep-18;27-Sep-18;85761;280918;1
27-Sep-18;8-May-18;83038;280918-fav-sunflower;1
28-Sep-18;3-Jan-18;81635;280918;1
28-Sep-18;16-Aug-18;84764;280918;1
28-Sep-18;28-Sep-18;85776;280918;1
28-Sep-18;28-Sep-18;85780;280918-fav-rose;1
28-Sep-18;27-Jul-18;84436;280918-fav-sunflower;1
28-Sep-18;16-Aug-18;84759;280918-fav-sunflower;1
28-Sep-18;27-Sep-18;85768;280918-fav-sunflower;1
28-Sep-18;28-Sep-18;85771;280918-fav-sunflower;1
28-Sep-18;28-Sep-18;85770;280918-fav-sunflower;1
28-Sep-18;23-Jan-18;81740;280918;1
27-Sep-18;28-Aug-18;84982;280918-fav-sunflower;1
27-Sep-18;2-Jul-18;84010;280918;1
28-Sep-18;11-Jun-18;83723;290918;1
28-Sep-18;28-Sep-18;85783;290918;1
28-Sep-18;8-Jan-18;81647;290918-fav-rose;1
28-Sep-18;28-Sep-18;85785;290918-fav-rose;1
28-Sep-18;28-Sep-18;85786;290918-fav-sunflower;1
29-Sep-18;28-Sep-18;85791;290918-fav-sunflower;1
28-Sep-18;28-Sep-18;85784;011018-fav-rose;1
23-Sep-18;6-Jan-18;81645;011018-fav-rose;1
29-Sep-18;23-Sep-18;85617;011018-regular;1
29-Sep-18;29-Sep-18;85800;011018-fav-sunflower;1
28-Sep-18;28-Sep-18;85789;041018-fav-sunflower;1
29-Sep-18;29-Sep-18;85798;041018-fav-sunflower;1
29-Sep-18;29-Sep-18;85801;051018-fav-sunflower;1
29-Sep-18;28-Sep-18;85794;091018-fav-sunflower;1
28-Sep-18;28-Sep-18;85782;121018-regular;1
12-Oct-18;11-Oct-18;86173;131018-fav-sunflower;1
22-Oct-18;22-Oct-18;86453;221018-regular;1
28-Sep-18;28-Sep-18;85775;231018-regular;1
26-Oct-18;25-Oct-18;86564;261018-regular;1
26-Oct-18;26-Oct-18;86591;261018-regular;1
27-Oct-18;27-Oct-18;86618;291018-regular;1
22-Oct-18;22-Oct-18;86457;311018-regular;1
7-Nov-18;7-Nov-18;86898;081118-regular;1
12-Nov-18;12-Nov-18;86993;131118-fav-rose;1
14-Nov-18;14-Nov-18;87051;141118-fav-sunflower;1
21-Nov-18;21-Nov-18;87211;231118-fav-rose;1
5-Dec-18;4-Dec-18;87488;051218-fav-rose;1
5-Dec-18;5-Dec-18;87503;061218-fav-rose;1
10-Dec-18;10-Dec-18;87591;111218-regular;1
11-Dec-18;11-Dec-18;87608;111218-fav-rose;1
11-Dec-18;27-Nov-18;87306;121218-fav-sunflower;1
11-Dec-18;6-Oct-18;86017;121218-regular;1
11-Dec-18;27-Nov-18;87306;121218-regular;1
11-Dec-18;11-Dec-18;87618;121218-regular;1
12-Dec-18;12-Dec-18;87644;131218-xmas;1
12-Dec-18;12-Dec-18;87633;131218-regular;1
12-Dec-18;12-Dec-18;87635;131218-regular;1
12-Dec-18;12-Dec-18;87638;131218-regular-pink-rose;1
11-Dec-18;26-Jul-18;84412;131218-fav-rose;1
13-Dec-18;13-Dec-18;87663;141218-regular;1
12-Dec-18;12-Dec-18;87639;141218-fav-sunflower;1
12-Dec-18;10-Aug-18;84665;171218-fav-rose;1
18-Dec-18;17-Dec-18;87728;191218-regular;1
12-May-18;11-May-18;83212;120518MDmini;1
22-Jan-18;22-Jan-18;81734;230118;1
23-Jan-18;23-Jan-18;81739;230118;1
23-Jan-18;23-Jan-18;81744;90218;1
5-Oct-18;5-Oct-18;86005;061018-fav-sunflower;1
6-Oct-18;9-May-18;83091;061018-fav-sunflower;1
24-Jan-18;22-Jan-18;81731;250118;1
25-Jan-18;25-Jan-18;81752;250118;1
25-Jan-18;25-Jan-18;81758;260118;1
30-Jan-18;30-Jan-18;81799;310118;1
30-Jan-18;30-Jan-18;81804;310118;1
30-Jan-18;30-Jan-18;81803;310118;1
31-Jan-18;30-Jan-18;81816;310118;1
31-Jan-18;31-Jan-18;81823;310118;1
1-Feb-18;31-Jan-18;81847;10218;1
1-Feb-18;1-Feb-18;81850;10218;1
29-Jan-18;29-Jan-18;81786;50218;1
5-Feb-18;5-Feb-18;81874;60218;1
7-Feb-18;7-Feb-18;81899;70218;1
7-Feb-18;7-Feb-18;81917;80218;1
7-Feb-18;7-Feb-18;81905;80218;1
14-Feb-18;14-Feb-18;82064;150218CNY;1
15-Feb-18;14-Feb-18;82074;150218CNY;1
15-Feb-18;14-Feb-18;82075;150218CNY;1
19-Feb-18;19-Feb-18;82094;190218;1
19-Feb-18;19-Feb-18;82095;200218;1
20-Feb-18;20-Feb-18;82105;200218;1
21-Feb-18;21-Feb-18;82114;210218;1
21-Feb-18;21-Feb-18;82117;220218;1
21-Feb-18;21-Feb-18;82118;220218;1
22-Feb-18;21-Feb-18;82120;220218;1
22-Feb-18;22-Feb-18;82123;220218;1
22-Feb-18;22-Feb-18;82122;220218;1
22-Feb-18;22-Feb-18;82122;220218;1
22-Feb-18;22-Feb-18;82122;220218;1
22-Feb-18;22-Feb-18;82122;220218;1
22-Feb-18;22-Feb-18;82126;220218;1
21-Feb-18;21-Feb-18;82116;220218;1
12-Feb-18;12-Feb-18;82012;230218;1
22-Feb-18;22-Feb-18;82129;230218;1
25-Feb-18;25-Feb-18;82135;260218;1
1-Mar-18;1-Mar-18;82164;20318;1
1-Mar-18;1-Mar-18;82163;20318;1
2-Mar-18;2-Mar-18;82172;20318;1
2-Mar-18;2-Mar-18;82167;20318;1
2-Mar-18;2-Mar-18;82169;20318;1
2-Mar-18;2-Mar-18;82166;20318;1
2-Mar-18;2-Mar-18;82173;20318;1
2-Mar-18;2-Mar-18;82174;20318;1
4-Mar-18;4-Mar-18;82185;50318;1
5-Mar-18;5-Mar-18;82188;50318;1
5-Mar-18;4-Mar-18;82187;50318;1
6-Mar-18;6-Mar-18;82200;60318;1
6-Mar-18;6-Mar-18;82203;70318;1
28-Feb-18;28-Feb-18;82150;80318;1
7-Mar-18;7-Mar-18;82214;80318;1
7-Mar-18;7-Mar-18;82214;80318;1
7-Mar-18;7-Mar-18;82214;80318;1
8-Mar-18;8-Mar-18;82218;80318;1
7-Mar-18;4-Mar-18;82183;90318;1
7-Mar-18;7-Mar-18;82212;90318;1
8-Mar-18;8-Mar-18;82227;90318;1
9-Mar-18;9-Mar-18;82230;90318;1
9-Mar-18;9-Mar-18;82232;120318;1
12-Mar-18;12-Mar-18;82242;120318;1
13-Mar-18;13-Mar-18;82251;130318;1
13-Mar-18;13-Mar-18;82259;140318;1
14-Mar-18;14-Mar-18;82268;140318;1
14-Mar-18;14-Mar-18;82267;140318;1
14-Mar-18;14-Mar-18;82271;150318;1
15-Mar-18;15-Mar-18;82278;150318;1
12-Mar-18;12-Mar-18;82246;160318;1
16-Mar-18;16-Mar-18;82285;160318;1
16-Mar-18;16-Mar-18;82284;160318;1
16-Mar-18;16-Mar-18;82286;160318;1
18-Mar-18;18-Mar-18;82291;190318;1
19-Mar-18;19-Mar-18;82295;190318;1
19-Mar-18;19-Mar-18;82299;190318;1
19-Mar-18;19-Mar-18;82299;190318;1
19-Mar-18;19-Mar-18;82296;190318;1
21-Mar-18;20-Mar-18;82313;210318;1
20-Mar-18;20-Mar-18;82312;210318;1
8-Mar-18;8-Mar-18;82225;220318;1
20-Mar-18;20-Mar-18;82309;220318;1
21-Mar-18;13-Mar-18;82256;220318;1
21-Mar-18;21-Mar-18;82321;220318;1
22-Mar-18;22-Mar-18;82324;220318;1
22-Mar-18;22-Mar-18;82329;230318;1
22-Mar-18;22-Mar-18;82331;230318;1
23-Mar-18;23-Mar-18;82344;230318;1
26-Mar-18;26-Mar-18;82354;260318;1
26-Mar-18;26-Mar-18;82353;260318;1
22-Mar-18;22-Mar-18;82328;270318;1
26-Mar-18;26-Mar-18;82361;270318;1
26-Mar-18;26-Mar-18;82360;270318;1
26-Mar-18;26-Mar-18;82355;270318;1
27-Mar-18;27-Mar-18;82369;270318;1
28-Mar-18;27-Mar-18;82377;280318;1
2-Mar-18;2-Mar-18;82178;290318;1
28-Mar-18;28-Mar-18;82388;290318;1
29-Mar-18;29-Mar-18;82389;20418;1
2-Apr-18;1-Apr-18;82397;20418;1
1-Apr-18;1-Apr-18;82396;30418;1
2-Apr-18;2-Apr-18;82402;30418;1
3-Apr-18;3-Apr-18;82404;30418;1
3-Apr-18;3-Apr-18;82410;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
3-Apr-18;3-Apr-18;82415;40418;1
4-Apr-18;4-Apr-18;82419;40418;1
5-Apr-18;5-Apr-18;82433;50418;1
2-Mar-18;2-Mar-18;82178;60418;1
4-Apr-18;4-Apr-18;82429;60418;1
5-Apr-18;5-Apr-18;82438;60418;1
6-Apr-18;6-Apr-18;82445;60418;1
6-Apr-18;6-Apr-18;82447;90418;1
7-Apr-18;6-Apr-18;82451;90418;1
7-Apr-18;7-Apr-18;82452;90418;1
8-Apr-18;8-Apr-18;82459;90418;1
8-Apr-18;8-Apr-18;82457;90418;1
8-Apr-18;8-Apr-18;82458;90418;1
25-Mar-18;25-Mar-18;82350;100418;1
9-Apr-18;8-Apr-18;82463;100418;1
9-Apr-18;8-Apr-18;82463;100418;1
9-Apr-18;8-Apr-18;82463;100418;1
9-Apr-18;9-Apr-18;82481;100418;1
9-Apr-18;9-Apr-18;82477;110418;1
10-Apr-18;10-Apr-18;82491;110418;1
10-Apr-18;10-Apr-18;82490;110418;1
11-Apr-18;11-Apr-18;82495;110418;1
11-Apr-18;11-Apr-18;82494;120418;1
12-Apr-18;12-Apr-18;82500;120418;1
12-Apr-18;12-Apr-18;82506;120418;1
12-Apr-18;12-Apr-18;82509;130418;1
13-Apr-18;5-Mar-18;82189;130418;1
13-Apr-18;13-Apr-18;82522;130418;1
13-Apr-18;13-Apr-18;82518;130418;1
15-Apr-18;15-Apr-18;82530;160418;1
16-Apr-18;15-Apr-18;82535;160418;1
17-Apr-18;17-Apr-18;82562;170418;1
17-Apr-18;17-Apr-18;82565;180418;1
17-Apr-18;17-Apr-18;82566;180418;1
18-Apr-18;18-Apr-18;82586;180418;1
18-Apr-18;17-Apr-18;82576;180418;1
18-Apr-18;18-Apr-18;82594;190418;1
19-Apr-18;19-Apr-18;82620;200418;1
20-Apr-18;20-Apr-18;82632;200418;1
23-Apr-18;23-Apr-18;82689;240418;1
23-Apr-18;23-Apr-18;82682;240418;1
24-Apr-18;23-Apr-18;82698;240418;1
24-Apr-18;24-Apr-18;82705;240418;1
24-Apr-18;24-Apr-18;82700;240418;1
25-Apr-18;25-Apr-18;82747;260418;1
25-Apr-18;25-Apr-18;82735;260418;1
26-Apr-18;26-Apr-18;82769;260418;1
26-Apr-18;26-Apr-18;82757;260418;1
25-Apr-18;25-Apr-18;82743;270418;1
27-Apr-18;26-Apr-18;82789;270418;1
27-Apr-18;26-Apr-18;82782;270418;1
27-Apr-18;27-Apr-18;82806;300418;1
29-Apr-18;29-Apr-18;82834;300418;1
30-Apr-18;30-Apr-18;82842;300418;1
30-Apr-18;30-Apr-18;82852;20518;1
2-May-18;2-May-18;82889;30518;1
2-May-18;2-May-18;82880;30518;1
3-May-18;3-May-18;82907;30518;1
4-May-18;4-May-18;82937;40518;1
4-May-18;4-May-18;82953;70518;1
7-May-18;7-May-18;83026;80518;1
7-May-18;7-May-18;83004;80518;1
8-May-18;8-May-18;83038;80518;1
8-May-18;13-Mar-18;82260;90518;1
8-May-18;13-Mar-18;82260;90518;1
8-May-18;13-Mar-18;82260;90518;1
8-May-18;26-Apr-18;82765;90518;1
8-May-18;26-Apr-18;82765;90518;1
8-May-18;8-May-18;83063;90518;1
7-May-18;6-May-18;82988;100518;1
8-May-18;8-May-18;83054;100518;1
9-May-18;9-May-18;83116;100518;1
9-May-18;9-May-18;83095;100518;1
9-May-18;9-May-18;83109;100518;1
13-May-18;13-May-18;83290;140518;1
13-May-18;13-May-18;83273;140518;1
13-May-18;13-May-18;83284;140518;1
13-May-18;11-May-18;83195;140518;1
13-May-18;13-May-18;83275;140518;1
13-May-18;13-May-18;83275;140518;1
13-May-18;13-May-18;83286;140518;1
14-May-18;14-May-18;83305;150518;1
14-May-18;14-May-18;83298;150518;1
14-May-18;14-May-18;83296;150518;1
14-May-18;14-May-18;83312;150518;1
15-May-18;14-May-18;83317;150518;1
15-May-18;15-May-18;83325;150518;1
15-May-18;15-May-18;83345;160518;1
15-May-18;15-May-18;83332;160518;1
15-May-18;15-May-18;83324;160518;1
15-May-18;15-May-18;83340;160518;1
16-May-18;16-May-18;83351;160518;1
16-May-18;16-May-18;83353;160518;1
15-May-18;15-May-18;83344;170518;1
16-May-18;16-May-18;83358;170518;1
17-May-18;17-May-18;83372;170518;1
17-May-18;17-May-18;83370;170518;1
17-May-18;17-May-18;83369;170518;1
17-May-18;17-May-18;83382;180518;1
17-May-18;17-May-18;83385;180518;1
17-May-18;17-May-18;83377;180518;1
16-May-18;16-May-18;83364;210518;1
18-May-18;18-May-18;83391;210518;1
20-May-18;20-May-18;83399;210518;1
21-May-18;21-May-18;83418;210518;1
21-May-18;20-May-18;83406;210518;1
21-May-18;21-May-18;83412;210518;1
21-May-18;20-May-18;83410;210518;1
21-May-18;21-May-18;83411;210518;1
21-May-18;21-May-18;83422;220518;1
21-May-18;21-May-18;83421;220518;1
21-May-18;21-May-18;83430;220518;1
21-May-18;21-May-18;83426;220518;1
22-May-18;22-May-18;83441;220518;1
22-May-18;21-May-18;83439;220518;1
22-May-18;21-May-18;83438;220518;1
22-May-18;22-May-18;83447;220518;1
22-May-18;22-May-18;83444;220518;1
22-May-18;22-May-18;83443;220518;1
22-May-18;22-May-18;83446;220518;1
21-May-18;17-May-18;83379;220518;1
22-May-18;22-May-18;83450;230518;1
22-May-18;22-May-18;83451;230518;1
23-May-18;23-May-18;83469;240518;1
23-May-18;23-May-18;83472;240518;1
24-May-18;24-May-18;83486;240518;1
22-May-18;22-May-18;83460;250518;1
24-May-18;21-May-18;83419;250518;1
24-May-18;24-May-18;83492;250518;1
24-May-18;24-May-18;83499;250518;1
25-May-18;25-May-18;83514;250518;1
25-May-18;25-May-18;83509;250518;1
24-May-18;24-May-18;83493;280518;1
26-May-18;26-May-18;83518;280518;1
28-May-18;28-May-18;83532;280518;1
28-May-18;27-May-18;83520;280518;1
28-May-18;28-May-18;83534;300518;1
29-May-18;29-May-18;83541;300518;1
29-May-18;29-May-18;83538;300518;1
31-May-18;30-May-18;83553;10618;1
1-Jun-18;1-Jun-18;83603;40618;1
4-Jun-18;4-Jun-18;83624;40618;1
4-Jun-18;3-Jun-18;83619;40618;1
5-Jun-18;4-Jun-18;83634;50618;1
5-Jun-18;5-Jun-18;83643;60618;1
6-Jun-18;5-Jun-18;83656;60618;1
6-Jun-18;5-Jun-18;83655;60618;1
7-Jun-18;7-Jun-18;83682;70618;1
7-Jun-18;7-Jun-18;83679;70618;1
7-Jun-18;6-Jun-18;83674;70618;1
7-Jun-18;7-Jun-18;83692;80618;1
8-Jun-18;8-Jun-18;83696;110618;1
10-Jun-18;10-Jun-18;83708;110618;1
12-Jun-18;12-Jun-18;83737;120618;1
11-Jun-18;11-Jun-18;83717;120618;1
12-Jun-18;12-Jun-18;83735;120618;1
11-Jun-18;11-Jun-18;83720;130618;1
11-Jun-18;11-Jun-18;83724;130618;1
13-Jun-18;12-Jun-18;83746;130618;1
13-Jun-18;13-Jun-18;83748;130618;1
13-Jun-18;13-Jun-18;83759;140618;1
13-Jun-18;13-Jun-18;83757;140618;1
13-Jun-18;13-Jun-18;83762;140618;1
13-Jun-18;13-Jun-18;83763;140618;1
14-Jun-18;13-Jun-18;83764;140618;1
16-Jun-18;16-Jun-18;83780;180618;1
18-Jun-18;17-Jun-18;83787;180618;1
18-Jun-18;18-Jun-18;83799;190618;1
18-Jun-18;18-Jun-18;83801;190618;1
19-Jun-18;19-Jun-18;83803;190618;1
19-Jun-18;19-Jun-18;83805;190618;1
19-Jun-18;19-Jun-18;83813;200618;1
19-Jun-18;19-Jun-18;83812;200618;1
20-Jun-18;20-Jun-18;83822;200618;1
18-Jun-18;18-Jun-18;83792;210618;1
20-Jun-18;20-Jun-18;83833;210618;1
20-Jun-18;20-Jun-18;83836;210618;1
20-Jun-18;20-Jun-18;83829;210618;1
21-Jun-18;21-Jun-18;83848;210618;1
21-Jun-18;20-Jun-18;83835;220618;1
23-Jun-18;23-Jun-18;83871;250618;1
24-Jun-18;24-Jun-18;83876;250618;1
24-Jun-18;24-Jun-18;83879;250618;1
25-Jun-18;25-Jun-18;83889;250618;1
25-Jun-18;12-Jun-18;83738;250618;1
25-Jun-18;25-Jun-18;83891;250618;1
25-Jun-18;24-Jun-18;83886;250618;1
25-Jun-18;25-Jun-18;83890;250618;1
25-Jun-18;25-Jun-18;83898;250618;1
25-Jun-18;25-Jun-18;83894;250618;1
25-Jun-18;25-Jun-18;83899;260618;1
26-Jun-18;25-Jun-18;83912;260618;1
26-Jun-18;26-Jun-18;83921;270618;1
26-Jun-18;26-Jun-18;83919;270618;1
26-Jun-18;26-Jun-18;83917;270618;1
27-Jun-18;26-Jun-18;83927;270618;1
27-Jun-18;27-Jun-18;83943;280618;1
28-Jun-18;28-Jun-18;83958;280618;1
28-Jun-18;28-Jun-18;83977;290618;1
28-Jun-18;28-Jun-18;83962;290618;1
28-Jun-18;28-Jun-18;83960;290618;1
29-Jun-18;29-Jun-18;83983;20718;1
2-Jul-18;2-Jul-18;83994;20718;1
2-Jul-18;2-Jul-18;84002;20718;1
2-Jul-18;1-Jul-18;83990;20718;1
2-Jul-18;1-Jul-18;83993;20718;1
2-Jul-18;2-Jul-18;84012;30718;1
2-Jul-18;2-Jul-18;84011;30718;1
2-Jul-18;2-Jul-18;84016;30718;1
2-Jul-18;2-Jul-18;84006;30718;1
3-Jul-18;3-Jul-18;84018;30718;1
3-Jul-18;3-Jul-18;84035;40718;1
4-Jul-18;4-Jul-18;84049;40718;1
3-Jul-18;3-Jul-18;84034;50718;1
4-Jul-18;4-Jul-18;84055;50718;1
5-Jul-18;5-Jul-18;84069;50718;1
5-Jul-18;5-Jul-18;84081;60718;1
5-Jul-18;5-Jul-18;84071;60718;1
6-Jul-18;5-Jul-18;84090;60718;1
6-Jul-18;6-Jul-18;84097;60718;1
6-Jul-18;6-Jul-18;84098;60718;1
6-Jul-18;20-Jun-18;83821;60718;1
5-Jul-18;5-Jul-18;84086;60718;1
9-Jul-18;8-Jul-18;84119;90718;1
9-Jul-18;9-Jul-18;84121;90718;1
9-Jul-18;9-Jul-18;84139;100718;1
10-Jul-18;9-Jul-18;84142;100718;1
10-Jul-18;10-Jul-18;84149;100718;1
10-Jul-18;10-Jul-18;84148;100718;1
4-Jul-18;4-Jul-18;84057;110718;1
10-Jul-18;10-Jul-18;84159;110718;1
11-Jul-18;11-Jul-18;84179;120718;1
11-Jul-18;11-Jul-18;84176;120718;1
11-Jul-18;11-Jul-18;84174;120718;1
11-Jul-18;11-Jul-18;84175;120718;1
12-Jul-18;11-Jul-18;84186;120718;1
12-Jul-18;12-Jul-18;84188;120718;1
12-Jul-18;12-Jul-18;84204;130718;1
12-Jul-18;12-Jul-18;84192;130718;1
13-Jul-18;13-Jul-18;84234;160718;1
13-Jul-18;13-Jul-18;84234;160718;1
13-Jul-18;13-Jul-18;84231;160718;1
15-Jul-18;15-Jul-18;84239;160718;1
15-Jul-18;14-Jul-18;84237;160718;1
16-Jul-18;15-Jul-18;84240;160718;1
15-Jul-18;15-Jul-18;84239;170718;1
17-Jul-18;17-Jul-18;84269;170718;1
17-Jul-18;16-Jul-18;84264;170718;1
17-Jul-18;17-Jul-18;84278;180718;1
18-Jul-18;18-Jul-18;84292;180718;1
18-Jul-18;18-Jul-18;84293;180718;1
18-Jul-18;18-Jul-18;84295;180718;1
18-Jul-18;17-Jul-18;84270;180718;1
18-Jul-18;18-Jul-18;84301;190718;1
18-Jul-18;18-Jul-18;84304;190718;1
16-Jul-18;16-Jul-18;84246;200718;1
20-Jul-18;10-Jul-18;84164;200718;1
20-Jul-18;20-Jul-18;84330;200718;1
20-Jul-18;20-Jul-18;84333;200718;1
20-Jul-18;20-Jul-18;84327;200718;1
20-Jul-18;20-Jul-18;84335;230718;1
22-Jul-18;22-Jul-18;84349;230718;1
23-Jul-18;23-Jul-18;84356;230718;1
23-Jul-18;23-Jul-18;84362;240718;1
25-Jul-18;24-Jul-18;84381;250718;1
25-Jul-18;25-Jul-18;84384;250718;1
24-Jul-18;24-Jul-18;84378;250718;1
25-Jul-18;25-Jul-18;84393;260718;1
26-Jul-18;26-Jul-18;84417;270718;1
26-Jul-18;26-Jul-18;84416;270718;1
27-Jul-18;26-Jul-18;84426;270718;1
27-Jul-18;27-Jul-18;84429;270718;1
28-Jul-18;28-Jul-18;84442;300718;1
29-Jul-18;29-Jul-18;84454;300718;1
30-Jul-18;30-Jul-18;84463;300718;1
30-Jul-18;30-Jul-18;84465;300718;1
30-Jul-18;30-Jul-18;84460;300718;1
30-Jul-18;30-Jul-18;84461;300718;1
30-Jul-18;30-Jul-18;84462;300718;1
29-Jul-18;29-Jul-18;84448;300718;1
27-Jul-18;27-Jul-18;84434;310718;1
30-Jul-18;30-Jul-18;84458;310718;1
30-Jul-18;30-Jul-18;84470;310718;1
30-Jul-18;30-Jul-18;84473;310718;1
30-Jul-18;30-Jul-18;84476;310718;1
30-Jul-18;30-Jul-18;84468;310718;1
31-Jul-18;31-Jul-18;84495;10818;1
31-Jul-18;31-Jul-18;84493;10818;1
1-Aug-18;1-Aug-18;84508;10818;1
1-Aug-18;31-Jul-18;84504;10818;1
2-Aug-18;2-Aug-18;84531;20818;1
30-Jul-18;30-Jul-18;84471;30818;1
2-Aug-18;2-Aug-18;84539;30818;1
2-Aug-18;2-Aug-18;84540;30818;1
3-Aug-18;3-Aug-18;84553;30818;1
3-Aug-18;3-Aug-18;84552;30818;1
3-Aug-18;2-Aug-18;84543;30818;1
3-Aug-18;3-Aug-18;84548;30818;1
6-Aug-18;5-Aug-18;84572;060818 SF;1
3-Aug-18;3-Aug-18;84556;60818;1
4-Aug-18;4-Aug-18;84561;60818;1
5-Aug-18;4-Aug-18;84565;60818;1
2-Aug-18;1-Aug-18;84520;70818;1
3-Aug-18;31-Jul-18;84487;70818;1
6-Aug-18;6-Aug-18;84585;70818;1
6-Aug-18;6-Aug-18;84588;70818;1
6-Aug-18;3-Jul-18;84036;70818;1
7-Aug-18;6-Aug-18;84591;70818;1
6-Aug-18;6-Aug-18;84588;070818 SF;1
6-Aug-18;6-Aug-18;84590;070818 SF;1
7-Aug-18;7-Aug-18;84601;070818 SF;1
7-Aug-18;7-Aug-18;84626;80818;1
7-Aug-18;7-Aug-18;84622;80818;1
7-Aug-18;7-Aug-18;84619;80818;1
7-Aug-18;7-Aug-18;84620;80818;1
8-Aug-18;7-Aug-18;84630;80818;1
7-Aug-18;7-Aug-18;84602;080818 SF;1
7-Aug-18;7-Aug-18;84625;80818;1
9-Aug-18;9-Aug-18;84656;100818;1
10-Aug-18;10-Aug-18;84670;100818;1
10-Aug-18;10-Aug-18;84664;100818;1
7-Aug-18;7-Aug-18;84616;100818 SF;1
9-Aug-18;9-Aug-18;84655;100818 SF;1
8-Aug-18;8-Aug-18;84637;100818;1
12-Aug-18;12-Aug-18;84687;130818;1
13-Aug-18;12-Aug-18;84690;130818;1
13-Aug-18;12-Aug-18;84689;130818;1
13-Aug-18;13-Aug-18;84696;130818 SF;1
10-Aug-18;10-Aug-18;84665;130818 SF;1
13-Aug-18;13-Aug-18;84708;140818;1
13-Aug-18;13-Aug-18;84709;140818;1
14-Aug-18;13-Aug-18;84711;140818;1
14-Aug-18;14-Aug-18;84714;140818;1
14-Aug-18;14-Aug-18;84722;140818 SF;1
7-Aug-18;7-Aug-18;84609;150818;1
14-Aug-18;14-Aug-18;84727;150818;1
15-Aug-18;14-Aug-18;84737;150818;1
15-Aug-18;14-Aug-18;84736;150818;1
14-Aug-18;14-Aug-18;84724;150818 SF;1
15-Aug-18;6-Aug-18;84574;150818;1
15-Aug-18;15-Aug-18;84747;160818;1
15-Aug-18;15-Aug-18;84749;160818;1
11-Aug-18;27-Sep-17;81049;160818 SF;1
16-Aug-18;16-Aug-18;84770;160818 SF;1
16-Aug-18;16-Aug-18;84766;160818 SF;1
16-Aug-18;12-Aug-18;84682;170818;1
16-Aug-18;16-Aug-18;84779;170818;1
16-Aug-18;16-Aug-18;84774;170818;1
17-Aug-18;16-Aug-18;84787;170818;1
17-Aug-18;17-Aug-18;84802;170818 SF;1
15-Aug-18;15-Aug-18;84751;180818 SF;1
17-Aug-18;17-Aug-18;84799;180818 SF;1
17-Aug-18;17-Aug-18;84804;180818 SF;1
18-Aug-18;18-Aug-18;84812;180818 SF;1
19-Aug-18;18-Aug-18;84815;200818;1
19-Aug-18;19-Aug-18;84827;200818;1
19-Aug-18;18-Aug-18;84818;200818;1
20-Aug-18;19-Aug-18;84829;200818 SF;1
19-Aug-18;19-Aug-18;84825;200818 SF;1
20-Aug-18;20-Aug-18;84832;200818;1
20-Aug-18;20-Aug-18;84848;210818;1
20-Aug-18;19-Aug-18;84831;210818;1
20-Aug-18;25-Apr-18;82742;210818 SF;1
21-Aug-18;21-Aug-18;84875;230818;1
22-Aug-18;22-Aug-18;84886;230818;1
22-Aug-18;22-Aug-18;84883;230818;1
23-Aug-18;23-Aug-18;84891;230818;1
23-Aug-18;23-Aug-18;84908;240818;1
23-Aug-18;23-Aug-18;84897;240818;1
23-Aug-18;23-Aug-18;84902;240818;1
23-Aug-18;23-Aug-18;84901;240818;1
23-Aug-18;23-Aug-18;84895;240818;1
23-Aug-18;23-Aug-18;84900;240818 SF;1
24-Aug-18;23-Aug-18;84912;240818 SF;1
24-Aug-18;24-Aug-18;84923;240818;1
25-Aug-18;24-Aug-18;84931;250818 SF;1
24-Aug-18;24-Aug-18;84928;270818;1
27-Aug-18;27-Aug-18;84951;270818;1
24-Aug-18;24-Aug-18;84929;270818 SF;1
24-Aug-18;24-Aug-18;84925;270818 SF;1
27-Aug-18;27-Aug-18;84959;280818;1
28-Aug-18;28-Aug-18;84974;280818;1
27-Aug-18;27-Aug-18;84964;280818 SF;1
28-Aug-18;28-Aug-18;84982;280818;1
28-Aug-18;28-Aug-18;84996;290818;1
24-Aug-18;29-Jul-18;84447;290818 SF;1
28-Aug-18;28-Aug-18;84986;290818 SF;1
28-Aug-18;28-Aug-18;84987;290818 SF;1
28-Aug-18;28-Aug-18;84984;300818;1
29-Aug-18;29-Aug-18;85005;300818;1
29-Aug-18;29-Aug-18;85005;300818;1
29-Aug-18;29-Aug-18;85018;300818-daily;1
29-Aug-18;29-Aug-18;85007;300818-daily;1
